latitude,longitude,point_name
30.500908333333335,114.43192,Point 75
30.500903333333333,114.43191833333333,Point 76
30.500893333333334,114.43191833333333,Point 77
30.50089,114.43191833333333,Point 78
30.500883333333334,114.43192,Point 79
30.500883333333334,114.43191666666667,Point 80
30.500883333333334,114.43191666666667,Point 81
30.500883333333334,114.43191166666666,Point 82
30.500883333333334,114.43191166666666,Point 83
30.500883333333334,114.43190666666666,Point 84
30.500885,114.43190833333334,Point 85
30.500888333333332,114.43191,Point 86
30.50089,114.43191333333333,Point 87
30.500896666666666,114.43191333333333,Point 88
30.500901666666667,114.431915,Point 89
30.50091,114.43192,Point 90
30.500915,114.43192333333333,Point 91
30.500918333333335,114.43192333333333,Point 92
30.500931666666666,114.43193166666667,Point 93
30.500936666666668,114.43193166666667,Point 94
30.500943333333332,114.43193333333333,Point 95
30.500945,114.43193166666667,Point 96
30.500945,114.43192666666667,Point 97
30.500948333333334,114.43192333333333,Point 98
30.500951666666666,114.43192,Point 99
30.500953333333335,114.43191833333333,Point 100
30.500958333333333,114.43191333333333,Point 101
30.50096,114.43191166666666,Point 102
30.500963333333335,114.43190666666666,Point 103
30.500965,114.43190666666666,Point 104
30.500968333333333,114.43190666666666,Point 105
30.50097166666667,114.431905,Point 106
30.50097,114.43190166666666,Point 107
30.50097,114.4319,Point 108
30.50097,114.43189833333334,Point 109
30.500966666666667,114.43189666666666,Point 110
30.500963333333335,114.43189666666666,Point 111
30.500961666666665,114.431895,Point 112
30.500961666666665,114.43189333333333,Point 113
30.50096,114.431895,Point 114
30.500956666666667,114.43189333333333,Point 115
30.500955,114.431895,Point 116
30.500951666666666,114.43189333333333,Point 117
30.50095,114.43189,Point 118
30.500946666666668,114.43189166666667,Point 119
30.500946666666668,114.43189166666667,Point 120
30.500945,114.43189,Point 121
30.500945,114.43189,Point 122
30.500943333333332,114.43188666666667,Point 123
30.500943333333332,114.431885,Point 124
30.500945,114.43188833333333,Point 125
30.500946666666668,114.43188833333333,Point 126
30.50095,114.43188666666667,Point 127
30.500951666666666,114.43188666666667,Point 128
30.500946666666668,114.43188333333333,Point 129
30.500946666666668,114.43188166666667,Point 130
30.500945,114.43187833333333,Point 131
30.500945,114.43187666666667,Point 132
30.500943333333332,114.43187,Point 133
30.500945,114.43186666666666,Point 134
30.500943333333332,114.43186166666666,Point 135
30.500945,114.43186,Point 136
30.500945,114.43185666666666,Point 137
30.500945,114.43185666666666,Point 138
30.500946666666668,114.431855,Point 139
30.500948333333334,114.431855,Point 140
30.500948333333334,114.43185333333334,Point 141
30.500948333333334,114.43185333333334,Point 142
30.50095,114.43185333333334,Point 143
30.50095,114.43185333333334,Point 144
30.500951666666666,114.431855,Point 145
30.500953333333335,114.43185333333334,Point 146
30.500953333333335,114.431855,Point 147
30.500955,114.431855,Point 148
30.500955,114.43185333333334,Point 149
30.500955,114.43185333333334,Point 150
30.500956666666667,114.43185333333334,Point 151
30.500958333333333,114.431855,Point 152
30.50096,114.431855,Point 153
30.500961666666665,114.431855,Point 154
30.500963333333335,114.431855,Point 155
30.500965,114.431855,Point 156
30.500965,114.431855,Point 157
30.500966666666667,114.431855,Point 158
30.500968333333333,114.43185666666666,Point 159
30.500968333333333,114.43186,Point 160
30.500968333333333,114.43186166666666,Point 161
30.50097,114.43186333333334,Point 162
30.500968333333333,114.431865,Point 163
30.500966666666667,114.43186666666666,Point 164
30.500965,114.43186666666666,Point 165
30.500961666666665,114.43186833333333,Point 166
30.500961666666665,114.43187,Point 167
30.500958333333333,114.43187166666667,Point 168
30.500958333333333,114.43187333333333,Point 169
30.500956666666667,114.431875,Point 170
30.500955,114.431875,Point 171
30.500955,114.43187666666667,Point 172
30.500953333333335,114.43187833333333,Point 173
30.500951666666666,114.43188166666667,Point 174
30.500951666666666,114.43188333333333,Point 175
30.50095,114.43188666666667,Point 176
30.50095,114.43188833333333,Point 177
30.500948333333334,114.43189,Point 178
30.50095,114.43189,Point 179
30.50095,114.43189,Point 180
30.50095,114.43189,Point 181
30.500951666666666,114.43188833333333,Point 182
30.500955,114.43188666666667,Point 183
30.500956666666667,114.431885,Point 184
30.500958333333333,114.431885,Point 185
30.500958333333333,114.43188666666667,Point 186
30.500963333333335,114.431885,Point 187
30.50097,114.431885,Point 188
30.500975,114.43188166666667,Point 189
30.500978333333332,114.43188166666667,Point 190
30.500981666666668,114.43188333333333,Point 191
30.500995,114.43187666666667,Point 192
30.501008333333335,114.43187,Point 193
30.501026666666668,114.43186,Point 194
30.50104,114.43185333333334,Point 195
30.501055,114.431845,Point 196
30.501058333333333,114.43184166666667,Point 197
30.501065,114.43183833333333,Point 198
30.501066666666667,114.43183833333333,Point 199
30.50107,114.43183833333333,Point 200
30.501071666666668,114.43184,Point 201
30.501071666666668,114.43184,Point 202
30.50107,114.43184,Point 203
30.501066666666667,114.43184,Point 204
30.501066666666667,114.43184166666667,Point 205
30.501071666666668,114.43184333333333,Point 206
30.501073333333334,114.431845,Point 207
30.501076666666666,114.43184666666667,Point 208
30.501076666666666,114.43184833333333,Point 209
30.501078333333332,114.43185,Point 210
30.501078333333332,114.43185,Point 211
30.50108,114.43185333333334,Point 212
30.50108,114.43185333333334,Point 213
30.50108,114.43185333333334,Point 214
30.50108,114.43185333333334,Point 215
30.50108,114.431855,Point 216
30.501076666666666,114.43185666666666,Point 217
30.501066666666667,114.43185833333334,Point 218
30.501061666666665,114.43186166666666,Point 219
30.501053333333335,114.431865,Point 220
30.50105,114.43186666666666,Point 221
30.501046666666667,114.43187,Point 222
30.50104333333333,114.43187166666667,Point 223
30.501036666666668,114.431875,Point 224
30.501033333333332,114.43187666666667,Point 225
30.50103,114.43187666666667,Point 226
30.501023333333332,114.43187833333333,Point 227
30.50102,114.43187833333333,Point 228
30.501015,114.43188,Point 229
30.50101,114.43188166666667,Point 230
30.501008333333335,114.43188333333333,Point 231
30.501003333333333,114.43188333333333,Point 232
30.501003333333333,114.43188333333333,Point 233
30.50099833333333,114.431885,Point 234
30.500996666666666,114.431885,Point 235
30.500995,114.43188666666667,Point 236
30.500995,114.43188833333333,Point 237
30.500995,114.43188833333333,Point 238
30.50099833333333,114.431885,Point 239
30.501003333333333,114.43188166666667,Point 240
30.501005,114.43188,Point 241
30.501008333333335,114.43187666666667,Point 242
30.501011666666667,114.431875,Point 243
30.501015,114.43187166666667,Point 244
30.501018333333334,114.43187,Point 245
30.501025,114.431865,Point 246
30.501026666666668,114.43186333333334,Point 247
30.50103,114.43186,Point 248
30.501028333333334,114.43186166666666,Point 249
30.501031666666666,114.43185833333334,Point 250
30.501026666666668,114.43186166666666,Point 251
30.501038333333334,114.43185333333334,Point 252
30.50104333333333,114.43185166666666,Point 253
30.501053333333335,114.43184666666667,Point 254
30.501055,114.431845,Point 255
30.50106,114.43184166666667,Point 256
30.501066666666667,114.43183833333333,Point 257
30.50108,114.43183333333333,Point 258
30.501083333333334,114.43183166666667,Point 259
30.501088333333332,114.43182833333333,Point 260
30.50109,114.43182833333333,Point 261
30.50109,114.43182833333333,Point 262
30.501091666666667,114.43182666666667,Point 263
30.501093333333333,114.43182666666667,Point 264
30.501091666666667,114.43182666666667,Point 265
30.50109,114.43182666666667,Point 266
30.501088333333332,114.431825,Point 267
30.501085,114.43182333333333,Point 268
30.501083333333334,114.43182333333333,Point 269
30.501083333333334,114.43182166666666,Point 270
30.501085,114.43182166666666,Point 271
30.501086666666666,114.43182166666666,Point 272
30.501091666666667,114.43182,Point 273
30.501095,114.43182,Point 274
30.501098333333335,114.43182,Point 275
30.501098333333335,114.43182,Point 276
30.501101666666667,114.43182166666666,Point 277
30.5011,114.43182166666666,Point 278
30.501101666666667,114.43182333333333,Point 279
30.501101666666667,114.43182333333333,Point 280
30.501105,114.43182333333333,Point 281
30.501106666666665,114.43182333333333,Point 282
30.501106666666665,114.43182333333333,Point 283
30.50111,114.43182333333333,Point 284
30.501111666666667,114.43182166666666,Point 285
30.501115,114.43182166666666,Point 286
30.501116666666668,114.43182166666666,Point 287
30.501116666666668,114.43182,Point 288
30.501116666666668,114.43181833333334,Point 289
30.501116666666668,114.43181666666666,Point 290
30.501118333333334,114.43181666666666,Point 291
30.50112,114.43181166666666,Point 292
30.501118333333334,114.43181333333334,Point 293
30.50112,114.43181166666666,Point 294
30.501121666666666,114.43180833333334,Point 295
30.501123333333332,114.431805,Point 296
30.501125,114.4318,Point 297
30.501125,114.43179833333333,Point 298
30.501123333333332,114.43179833333333,Point 299
30.501123333333332,114.43179833333333,Point 300
30.501126666666668,114.43179333333333,Point 301
30.501126666666668,114.43179333333333,Point 302
30.501126666666668,114.43179333333333,Point 303
30.501128333333334,114.43179333333333,Point 304
30.50113,114.43179333333333,Point 305
30.50113,114.43179333333333,Point 306
30.50113,114.431795,Point 307
30.501131666666666,114.43179333333333,Point 308
30.501133333333332,114.43179333333333,Point 309
30.501131666666666,114.43179333333333,Point 310
30.501131666666666,114.431795,Point 311
30.501128333333334,114.431795,Point 312
30.501125,114.43179666666667,Point 313
30.501123333333332,114.43179666666667,Point 314
30.501121666666666,114.43179833333333,Point 315
30.50112,114.4318,Point 316
30.501118333333334,114.4318,Point 317
30.501116666666668,114.43180166666667,Point 318
30.501113333333333,114.43180333333333,Point 319
30.501108333333335,114.431805,Point 320
30.501105,114.43180666666666,Point 321
30.5011,114.43180833333334,Point 322
30.501098333333335,114.43181166666666,Point 323
30.501091666666667,114.431815,Point 324
30.501086666666666,114.43181666666666,Point 325
30.50108,114.43181833333334,Point 326
30.501075,114.43182,Point 327
30.50107,114.43182166666666,Point 328
30.501066666666667,114.43182333333333,Point 329
30.501061666666665,114.431825,Point 330
30.501058333333333,114.43182666666667,Point 331
30.501055,114.43183,Point 332
30.501053333333335,114.43183,Point 333
30.50105,114.43183166666667,Point 334
30.501048333333333,114.43183333333333,Point 335
30.50104333333333,114.43183333333333,Point 336
30.501041666666666,114.43183333333333,Point 337
30.50104,114.431835,Point 338
30.501038333333334,114.431835,Point 339
30.501036666666668,114.43183833333333,Point 340
30.501036666666668,114.43183833333333,Point 341
30.501036666666668,114.43184,Point 342
30.501035,114.43184,Point 343
30.501033333333332,114.43184166666667,Point 344
30.501033333333332,114.43184166666667,Point 345
30.501031666666666,114.43184333333333,Point 346
30.50103,114.43184333333333,Point 347
30.501031666666666,114.431845,Point 348
30.501033333333332,114.43184666666667,Point 349
30.501033333333332,114.43184666666667,Point 350
30.501033333333332,114.43184666666667,Point 351
30.501031666666666,114.43184833333333,Point 352
30.50103,114.43184833333333,Point 353
30.50103,114.43184833333333,Point 354
30.501026666666668,114.43185,Point 355
30.501026666666668,114.43185,Point 356
30.501023333333332,114.43185166666666,Point 357
30.501023333333332,114.43185166666666,Point 358
30.501021666666666,114.43185333333334,Point 359
30.50102,114.43185333333334,Point 360
30.501016666666665,114.43185166666666,Point 361
30.501015,114.43185166666666,Point 362
30.501011666666667,114.43185166666666,Point 363
30.50101,114.43185166666666,Point 364
30.50101,114.43185,Point 365
30.501011666666667,114.43184833333333,Point 366
30.501016666666665,114.431845,Point 367
30.501018333333334,114.43184333333333,Point 368
30.501023333333332,114.43184166666667,Point 369
30.501023333333332,114.43184166666667,Point 370
30.501021666666666,114.43184333333333,Point 371
30.50102,114.431845,Point 372
30.501015,114.43184666666667,Point 373
30.501013333333333,114.43184833333333,Point 374
30.501006666666665,114.43185166666666,Point 375
30.501005,114.43185333333334,Point 376
30.501,114.43185666666666,Point 377
30.50099833333333,114.43185833333334,Point 378
30.500995,114.43186,Point 379
30.500993333333334,114.43186166666666,Point 380
30.500991666666668,114.431865,Point 381
30.50099,114.431865,Point 382
30.50099,114.43186833333333,Point 383
30.50099,114.43187,Point 384
30.500988333333332,114.43187,Point 385
30.500988333333332,114.43187166666667,Point 386
30.500988333333332,114.43187333333333,Point 387
30.500988333333332,114.43187333333333,Point 388
30.500993333333334,114.43187166666667,Point 389
30.50099833333333,114.43187,Point 390
30.501001666666667,114.43187,Point 391
30.501005,114.43186666666666,Point 392
30.501005,114.431865,Point 393
30.50101,114.43186,Point 394
30.501011666666667,114.43185666666666,Point 395
30.50102,114.43185,Point 396
30.501023333333332,114.431845,Point 397
30.50103,114.43183833333333,Point 398
30.501035,114.43183666666667,Point 399
30.50104,114.43183166666667,Point 400
30.501041666666666,114.43183,Point 401
30.501048333333333,114.43182333333333,Point 402
30.50105,114.43182166666666,Point 403
30.50105,114.43182,Point 404
30.50105,114.43182166666666,Point 405
30.50104333333333,114.431825,Point 406
30.501041666666666,114.43182833333333,Point 407
30.501035,114.43183333333333,Point 408
30.501031666666666,114.431835,Point 409
30.501028333333334,114.43184,Point 410
30.501026666666668,114.43184166666667,Point 411
30.501025,114.43184333333333,Point 412
30.50102,114.43184666666667,Point 413
30.501018333333334,114.43185,Point 414
30.501015,114.43185333333334,Point 415
30.501011666666667,114.43185333333334,Point 416
30.501008333333335,114.43185833333334,Point 417
30.501005,114.43185833333334,Point 418
30.501,114.43186166666666,Point 419
30.50099833333333,114.43186166666666,Point 420
30.500995,114.43186333333334,Point 421
30.500991666666668,114.43186333333334,Point 422
30.500986666666666,114.431865,Point 423
30.500985,114.431865,Point 424
30.50098,114.43186666666666,Point 425
30.500978333333332,114.43186833333333,Point 426
30.500973333333334,114.43187,Point 427
30.50097166666667,114.43187166666667,Point 428
30.500968333333333,114.43187333333333,Point 429
30.500966666666667,114.43187333333333,Point 430
30.500963333333335,114.431875,Point 431
30.500961666666665,114.43187666666667,Point 432
30.500958333333333,114.43188,Point 433
30.500956666666667,114.43188,Point 434
30.500955,114.43188333333333,Point 435
30.500953333333335,114.43188333333333,Point 436
30.500951666666666,114.43188666666667,Point 437
30.50095,114.43188833333333,Point 438
30.50095,114.43189,Point 439
30.500948333333334,114.43189166666667,Point 440
30.500948333333334,114.43189333333333,Point 441
30.500946666666668,114.431895,Point 442
30.500945,114.431895,Point 443
30.500945,114.43189666666666,Point 444
30.500945,114.43189833333334,Point 445
30.500945,114.43189833333334,Point 446
30.500945,114.43190166666666,Point 447
30.500945,114.43190333333334,Point 448
30.500945,114.43190333333334,Point 449
30.500945,114.43190333333334,Point 450
30.500943333333332,114.43190333333334,Point 451
30.500943333333332,114.43190333333334,Point 452
30.500941666666666,114.43190333333334,Point 453
30.50094,114.43190333333334,Point 454
30.500938333333334,114.43190333333334,Point 455
30.500936666666668,114.43190333333334,Point 456
30.500936666666668,114.43190333333334,Point 457
30.500935,114.43190333333334,Point 458
30.500935,114.431905,Point 459
30.500933333333332,114.431905,Point 460
30.500933333333332,114.431905,Point 461
30.50093,114.43190666666666,Point 462
30.500928333333334,114.43190833333334,Point 463
30.50092666666667,114.43191,Point 464
30.50092666666667,114.43191,Point 465
30.500928333333334,114.43190833333334,Point 466
30.500931666666666,114.43190333333334,Point 467
30.500938333333334,114.43189666666666,Point 468
30.50094,114.431895,Point 469
30.500943333333332,114.43189166666667,Point 470
30.500945,114.43189,Point 471
30.500945,114.43189166666667,Point 472
30.500943333333332,114.43189166666667,Point 473
30.500945,114.43189,Point 474
30.500945,114.43189166666667,Point 475
30.500945,114.43189333333333,Point 476
30.500945,114.43189333333333,Point 477
30.500943333333332,114.43189833333334,Point 478
30.500943333333332,114.43189833333334,Point 479
30.500941666666666,114.4319,Point 480
30.50094,114.43190333333334,Point 481
30.500938333333334,114.43190833333334,Point 482
30.500938333333334,114.43190833333334,Point 483
30.50094,114.43191166666666,Point 484
30.50094,114.43191333333333,Point 485
30.50094,114.431915,Point 486
30.500938333333334,114.43191666666667,Point 487
30.500943333333332,114.43191333333333,Point 488
30.500946666666668,114.43191166666666,Point 489
30.500948333333334,114.43191,Point 490
30.500953333333335,114.431905,Point 491
30.500955,114.43190333333334,Point 492
30.50096,114.43189833333334,Point 493
30.500961666666665,114.431895,Point 494
30.500965,114.43189166666667,Point 495
30.500965,114.43189166666667,Point 496
30.500963333333335,114.43189166666667,Point 497
30.500961666666665,114.43189166666667,Point 498
30.500961666666665,114.43189166666667,Point 499
30.500963333333335,114.43189166666667,Point 500
30.500961666666665,114.43189,Point 501
30.500961666666665,114.43189166666667,Point 502
30.500955,114.431895,Point 503
30.500948333333334,114.43190166666666,Point 504
30.500946666666668,114.43190333333334,Point 505
30.500951666666666,114.43190166666666,Point 506
30.50095,114.43190333333334,Point 507
30.500951666666666,114.43190333333334,Point 508
30.500951666666666,114.43190333333334,Point 509
30.500956666666667,114.4319,Point 510
30.500961666666665,114.43189666666666,Point 511
30.500955,114.43189833333334,Point 512
30.500951666666666,114.43189833333334,Point 513
30.50094,114.43190333333334,Point 514
30.50094,114.43190333333334,Point 515
30.50093,114.43190833333334,Point 516
30.500923333333333,114.43191333333333,Point 517
30.500918333333335,114.43191833333333,Point 518
30.500911666666667,114.43192333333333,Point 519
30.500913333333333,114.43192666666667,Point 520
30.500913333333333,114.43193,Point 521
30.50092,114.43193,Point 522
30.500916666666665,114.431935,Point 523
30.500918333333335,114.43193666666667,Point 524
30.500911666666667,114.43194166666666,Point 525
30.500896666666666,114.43195166666666,Point 526
30.500893333333334,114.431955,Point 527
30.500893333333334,114.43195833333333,Point 528
30.5009,114.43195666666666,Point 529
30.500896666666666,114.43196166666667,Point 530
30.500898333333332,114.43196166666667,Point 531
30.500905,114.43196,Point 532
30.500906666666666,114.43196,Point 533
30.500911666666667,114.43195833333333,Point 534
30.50092,114.431955,Point 535
30.50091,114.43196,Point 536
30.50091,114.43196,Point 537
30.50091,114.43195833333333,Point 538
30.50091,114.43195833333333,Point 539
30.500903333333333,114.43196166666667,Point 540
30.500905,114.43196166666667,Point 541
30.500906666666666,114.43196166666667,Point 542
30.500911666666667,114.43195666666666,Point 543
30.500916666666665,114.431955,Point 544
30.500921666666667,114.43195166666666,Point 545
30.500921666666667,114.43195166666666,Point 546
30.50093,114.43194666666666,Point 547
30.500933333333332,114.431945,Point 548
30.500935,114.43194333333334,Point 549
30.50094,114.43194166666666,Point 550
30.500941666666666,114.43194,Point 551
30.500941666666666,114.43194166666666,Point 552
30.500941666666666,114.43194166666666,Point 553
30.500951666666666,114.43193833333333,Point 554
30.500955,114.43193833333333,Point 555
30.500956666666667,114.43194,Point 556
30.50096,114.43193833333333,Point 557
30.500963333333335,114.431935,Point 558
30.500965,114.43193166666667,Point 559
30.500968333333333,114.43192666666667,Point 560
30.50097,114.431925,Point 561
30.500966666666667,114.43192333333333,Point 562
30.500966666666667,114.43192333333333,Point 563
30.500966666666667,114.43192166666667,Point 564
30.500966666666667,114.43192166666667,Point 565
30.500968333333333,114.43191833333333,Point 566
30.500961666666665,114.43192333333333,Point 567
30.500945,114.43193,Point 568
30.500938333333334,114.43193333333333,Point 569
30.500921666666667,114.43193833333333,Point 570
30.500915,114.43194166666666,Point 571
30.500901666666667,114.43195,Point 572
30.500893333333334,114.43195333333334,Point 573
30.50088166666667,114.43195666666666,Point 574
30.500873333333335,114.43196166666667,Point 575
30.500856666666667,114.43197,Point 576
30.50085,114.43197333333333,Point 577
30.500843333333332,114.43197666666667,Point 578
30.500836666666668,114.43197833333333,Point 579
30.500831666666667,114.43198,Point 580
30.50083,114.43198,Point 581
30.500823333333333,114.43198333333333,Point 582
30.500816666666665,114.43198833333334,Point 583
30.500813333333333,114.43199,Point 584
30.500973333333334,114.43207666666666,Point 585
30.500973333333334,114.43207666666666,Point 586
30.500973333333334,114.43207666666666,Point 587
30.500975,114.432075,Point 588
30.500975,114.43207333333334,Point 589
30.500973333333334,114.43207166666667,Point 590
30.50097166666667,114.43207,Point 591
30.50097,114.43207,Point 592
30.500968333333333,114.43207,Point 593
30.500966666666667,114.43207,Point 594
30.500965,114.43207,Point 595
30.500965,114.43206833333333,Point 596
30.500963333333335,114.43207,Point 597
30.500961666666665,114.43206833333333,Point 598
30.500963333333335,114.43206833333333,Point 599
30.500968333333333,114.43206833333333,Point 600
30.50097166666667,114.432065,Point 601
30.500973333333334,114.432065,Point 602
30.500976666666666,114.432065,Point 603
30.500976666666666,114.432065,Point 604
30.50098,114.432065,Point 605
30.500983333333334,114.43206333333333,Point 606
30.500983333333334,114.43206166666667,Point 607
30.500985,114.43206166666667,Point 608
30.500988333333332,114.43206166666667,Point 609
30.50099,114.43206333333333,Point 610
30.500991666666668,114.432065,Point 611
30.500993333333334,114.432065,Point 612
30.500995,114.43206333333333,Point 613
30.500996666666666,114.432065,Point 614
30.501,114.43206666666667,Point 615
30.50099833333333,114.43206833333333,Point 616
30.50099833333333,114.43207166666667,Point 617
30.50099833333333,114.43207166666667,Point 618
30.501,114.43207333333334,Point 619
30.501001666666667,114.432075,Point 620
30.501001666666667,114.43207666666666,Point 621
30.501001666666667,114.43207833333334,Point 622
30.501001666666667,114.43207833333334,Point 623
30.501,114.43207833333334,Point 624
30.50099833333333,114.43208,Point 625
30.50099833333333,114.43208,Point 626
30.500995,114.43208,Point 627
30.500993333333334,114.43208,Point 628
30.500991666666668,114.43208,Point 629
30.50099,114.43208166666666,Point 630
30.500988333333332,114.43208166666666,Point 631
30.500986666666666,114.43208166666666,Point 632
30.500985,114.43208166666666,Point 633
30.500981666666668,114.43208166666666,Point 634
30.50098,114.43208166666666,Point 635
30.500978333333332,114.43208,Point 636
30.500976666666666,114.43208,Point 637
30.500983333333334,114.43207333333334,Point 638
30.500981666666668,114.43207333333334,Point 639
30.500976666666666,114.43207166666667,Point 640
30.500975,114.43207166666667,Point 641
30.500973333333334,114.43206833333333,Point 642
30.50097166666667,114.43206666666667,Point 643
30.50097,114.43206666666667,Point 644
30.50097,114.43206,Point 645
30.500966666666667,114.43206,Point 646
30.500965,114.43205166666667,Point 647
30.500963333333335,114.43205166666667,Point 648
30.500961666666665,114.432045,Point 649
30.500958333333333,114.432045,Point 650
30.500956666666667,114.43204,Point 651
30.500955,114.43203833333334,Point 652
30.500953333333335,114.43203166666666,Point 653
30.500953333333335,114.43203166666666,Point 654
30.500953333333335,114.43202666666667,Point 655
30.500953333333335,114.43202333333333,Point 656
30.500953333333335,114.43202,Point 657
30.500953333333335,114.43201833333333,Point 658
30.500956666666667,114.43201666666667,Point 659
30.500956666666667,114.43201666666667,Point 660
30.500955,114.432015,Point 661
30.500953333333335,114.432015,Point 662
30.500951666666666,114.432015,Point 663
30.50095,114.43201666666667,Point 664
30.500951666666666,114.43201833333333,Point 665
30.500951666666666,114.43202166666667,Point 666
30.500951666666666,114.43202333333333,Point 667
30.500948333333334,114.43202666666667,Point 668
30.500946666666668,114.43202833333334,Point 669
30.500945,114.43202833333334,Point 670
30.500943333333332,114.43203,Point 671
30.500943333333332,114.43202833333334,Point 672
30.500945,114.43202833333334,Point 673
30.500943333333332,114.43202833333334,Point 674
30.500945,114.43202833333334,Point 675
30.500943333333332,114.43203,Point 676
30.500941666666666,114.43203166666666,Point 677
30.500941666666666,114.43203333333334,Point 678
30.500941666666666,114.43203333333334,Point 679
30.500941666666666,114.43203166666666,Point 680
30.50094,114.43202166666667,Point 681
30.500945,114.43201166666667,Point 682
30.500948333333334,114.43200166666666,Point 683
30.500955,114.43199833333334,Point 684
30.50096,114.43199666666666,Point 685
30.500968333333333,114.43199333333334,Point 686
30.50097166666667,114.43199,Point 687
30.500973333333334,114.43198333333333,Point 688
30.500975,114.43198,Point 689
30.500975,114.43197333333333,Point 690
30.500976666666666,114.43197333333333,Point 691
30.500976666666666,114.43196666666667,Point 692
30.500975,114.43196333333333,Point 693
30.500976666666666,114.43196333333333,Point 694
30.500976666666666,114.43196333333333,Point 695
30.500975,114.43196,Point 696
30.500973333333334,114.43195833333333,Point 697
30.50097166666667,114.43195666666666,Point 698
30.500968333333333,114.43195333333334,Point 699
30.500963333333335,114.43194666666666,Point 700
30.500961666666665,114.43195,Point 701
30.500958333333333,114.43194833333334,Point 702
30.500955,114.431945,Point 703
30.500951666666666,114.43194166666666,Point 704
30.50095,114.43194,Point 705
30.500948333333334,114.43193833333333,Point 706
30.500948333333334,114.43194,Point 707
30.50095,114.43194666666666,Point 708
30.500951666666666,114.43195166666666,Point 709
30.500951666666666,114.43195666666666,Point 710
30.500953333333335,114.43195833333333,Point 711
30.500955,114.431965,Point 712
30.500956666666667,114.43196833333333,Point 713
30.500956666666667,114.43197333333333,Point 714
30.500958333333333,114.431975,Point 715
30.500958333333333,114.43197833333333,Point 716
30.50096,114.431985,Point 717
30.500961666666665,114.43198666666666,Point 718
30.50096,114.43198833333334,Point 719
30.500958333333333,114.43198833333334,Point 720
30.500963333333335,114.431995,Point 721
30.500961666666665,114.43199333333334,Point 722
30.500963333333335,114.431995,Point 723
30.500966666666667,114.43199666666666,Point 724
30.500966666666667,114.43199666666666,Point 725
30.500966666666667,114.43199833333334,Point 726
30.50097166666667,114.432,Point 727
30.500973333333334,114.43200333333333,Point 728
30.500975,114.43200833333333,Point 729
30.500978333333332,114.43201,Point 730
30.500981666666668,114.43201166666667,Point 731
30.500983333333334,114.43201166666667,Point 732
30.500985,114.432015,Point 733
30.500985,114.43201666666667,Point 734
30.500985,114.43202,Point 735
